
Pavarde       Vardas         Galutinis (Vid.)    Galutinis (Med.)    
Pavarde3409    Vardas3409     5.71                x.xx                
Pavarde9664    Vardas9664     5.71                x.xx                
Pavarde2953    Vardas2953     5.71                x.xx                
Pavarde6132    Vardas6132     5.71                x.xx                
Pavarde9993    Vardas9993     5.71                x.xx                
Pavarde4765    Vardas4765     5.71                x.xx                
Pavarde4893    Vardas4893     5.71                x.xx                
Pavarde9526    Vardas9526     5.71                x.xx                
Pavarde8840    Vardas8840     5.71                x.xx                
Pavarde6873    Vardas6873     5.71                x.xx                
Pavarde7009    Vardas7009     5.71                x.xx                
Pavarde4314    Vardas4314     5.71                x.xx                
Pavarde6855    Vardas6855     5.71                x.xx                
Pavarde2057    Vardas2057     5.71                x.xx                
Pavarde2361    Vardas2361     5.71                x.xx                
Pavarde1390    Vardas1390     5.71                x.xx                
Pavarde4886    Vardas4886     5.71                x.xx                
Pavarde5312    Vardas5312     5.71                x.xx                
Pavarde4192    Vardas4192     5.72                x.xx                
Pavarde4911    Vardas4911     5.72                x.xx                
Pavarde7596    Vardas7596     5.72                x.xx                
Pavarde935     Vardas935      5.72                x.xx                
Pavarde7031    Vardas7031     5.72                x.xx                
Pavarde9547    Vardas9547     5.72                x.xx                
Pavarde9261    Vardas9261     5.72                x.xx                
Pavarde4871    Vardas4871     5.72                x.xx                
Pavarde9328    Vardas9328     5.72                x.xx                
Pavarde7964    Vardas7964     5.72                x.xx                
Pavarde6005    Vardas6005     5.72                x.xx                
Pavarde9618    Vardas9618     5.73                x.xx                
Pavarde5968    Vardas5968     5.73                x.xx                
Pavarde4342    Vardas4342     5.73                x.xx                
Pavarde4246    Vardas4246     5.73                x.xx                
Pavarde4001    Vardas4001     5.73                x.xx                
Pavarde1269    Vardas1269     5.73                x.xx                
Pavarde7069    Vardas7069     5.73                x.xx                
Pavarde5175    Vardas5175     5.73                x.xx                
Pavarde3333    Vardas3333     5.73                x.xx                
Pavarde3243    Vardas3243     5.73                x.xx                
Pavarde5762    Vardas5762     5.73                x.xx                
Pavarde214     Vardas214      5.73                x.xx                
Pavarde7877    Vardas7877     5.73                x.xx                
Pavarde8003    Vardas8003     5.73                x.xx                
Pavarde4953    Vardas4953     5.73                x.xx                
Pavarde8292    Vardas8292     5.73                x.xx                
Pavarde8295    Vardas8295     5.73                x.xx                
Pavarde4744    Vardas4744     5.73                x.xx                
Pavarde2864    Vardas2864     5.73                x.xx                
Pavarde838     Vardas838      5.73                x.xx                
Pavarde8613    Vardas8613     5.73                x.xx                
Pavarde2665    Vardas2665     5.73                x.xx                
Pavarde1935    Vardas1935     5.73                x.xx                
Pavarde9069    Vardas9069     5.73                x.xx                
Pavarde4580    Vardas4580     5.73                x.xx                
Pavarde4804    Vardas4804     5.73                x.xx                
Pavarde1336    Vardas1336     5.73                x.xx                
Pavarde1337    Vardas1337     5.73                x.xx                
Pavarde9153    Vardas9153     5.73                x.xx                
Pavarde5188    Vardas5188     5.75                x.xx                
Pavarde6358    Vardas6358     5.75                x.xx                
Pavarde4068    Vardas4068     5.75                x.xx                
Pavarde7745    Vardas7745     5.75                x.xx                
Pavarde968     Vardas968      5.75                x.xx                
Pavarde1952    Vardas1952     5.75                x.xx                
Pavarde1237    Vardas1237     5.75                x.xx                
Pavarde9111    Vardas9111     5.75                x.xx                
Pavarde879     Vardas879      5.75                x.xx                
Pavarde1851    Vardas1851     5.76                x.xx                
Pavarde8891    Vardas8891     5.76                x.xx                
Pavarde3810    Vardas3810     5.76                x.xx                
Pavarde5515    Vardas5515     5.76                x.xx                
Pavarde7157    Vardas7157     5.76                x.xx                
Pavarde9250    Vardas9250     5.76                x.xx                
Pavarde4654    Vardas4654     5.76                x.xx                
Pavarde2191    Vardas2191     5.76                x.xx                
Pavarde526     Vardas526      5.76                x.xx                
Pavarde7233    Vardas7233     5.76                x.xx                
Pavarde2764    Vardas2764     5.76                x.xx                
Pavarde1570    Vardas1570     5.76                x.xx                
Pavarde1051    Vardas1051     5.76                x.xx                
Pavarde3089    Vardas3089     5.76                x.xx                
Pavarde5323    Vardas5323     5.76                x.xx                
Pavarde5961    Vardas5961     5.76                x.xx                
Pavarde1951    Vardas1951     5.76                x.xx                
Pavarde8822    Vardas8822     5.76                x.xx                
Pavarde1279    Vardas1279     5.76                x.xx                
Pavarde5401    Vardas5401     5.76                x.xx                
Pavarde4811    Vardas4811     5.76                x.xx                
Pavarde9446    Vardas9446     5.76                x.xx                
Pavarde3200    Vardas3200     5.76                x.xx                
Pavarde2589    Vardas2589     5.76                x.xx                
Pavarde9929    Vardas9929     5.76                x.xx                
Pavarde4528    Vardas4528     5.76                x.xx                
Pavarde8219    Vardas8219     5.76                x.xx                
Pavarde678     Vardas678      5.76                x.xx                
Pavarde331     Vardas331      5.76                x.xx                
Pavarde3703    Vardas3703     5.76                x.xx                
Pavarde9608    Vardas9608     5.76                x.xx                
Pavarde8138    Vardas8138     5.76                x.xx                
Pavarde7996    Vardas7996     5.76                x.xx                
Pavarde7393    Vardas7393     5.76                x.xx                
Pavarde2142    Vardas2142     5.76                x.xx                
Pavarde3727    Vardas3727     5.76                x.xx                
Pavarde8112    Vardas8112     5.76                x.xx                
Pavarde2387    Vardas2387     5.77                x.xx                
Pavarde9217    Vardas9217     5.77                x.xx                
Pavarde5290    Vardas5290     5.77                x.xx                
Pavarde8652    Vardas8652     5.77                x.xx                
Pavarde9574    Vardas9574     5.79                x.xx                
Pavarde1412    Vardas1412     5.79                x.xx                
Pavarde516     Vardas516      5.79                x.xx                
Pavarde8690    Vardas8690     5.79                x.xx                
Pavarde756     Vardas756      5.79                x.xx                
Pavarde2306    Vardas2306     5.79                x.xx                
Pavarde1369    Vardas1369     5.79                x.xx                
Pavarde5628    Vardas5628     5.79                x.xx                
Pavarde2806    Vardas2806     5.79                x.xx                
Pavarde5423    Vardas5423     5.79                x.xx                
Pavarde8953    Vardas8953     5.79                x.xx                
Pavarde148     Vardas148      5.79                x.xx                
Pavarde765     Vardas765      5.79                x.xx                
Pavarde7921    Vardas7921     5.79                x.xx                
Pavarde3634    Vardas3634     5.79                x.xx                
Pavarde5617    Vardas5617     5.79                x.xx                
Pavarde9138    Vardas9138     5.79                x.xx                
Pavarde2316    Vardas2316     5.79                x.xx                
Pavarde4425    Vardas4425     5.79                x.xx                
Pavarde483     Vardas483      5.79                x.xx                
Pavarde9108    Vardas9108     5.79                x.xx                
Pavarde6533    Vardas6533     5.79                x.xx                
Pavarde3460    Vardas3460     5.79                x.xx                
Pavarde6146    Vardas6146     5.79                x.xx                
Pavarde3464    Vardas3464     5.79                x.xx                
Pavarde9314    Vardas9314     5.79                x.xx                
Pavarde4044    Vardas4044     5.79                x.xx                
Pavarde9953    Vardas9953     5.79                x.xx                
Pavarde5111    Vardas5111     5.79                x.xx                
Pavarde3627    Vardas3627     5.79                x.xx                
Pavarde2611    Vardas2611     5.79                x.xx                
Pavarde3447    Vardas3447     5.79                x.xx                
Pavarde4948    Vardas4948     5.79                x.xx                
Pavarde3721    Vardas3721     5.79                x.xx                
Pavarde866     Vardas866      5.79                x.xx                
Pavarde7045    Vardas7045     5.79                x.xx                
Pavarde8098    Vardas8098     5.79                x.xx                
Pavarde5767    Vardas5767     5.79                x.xx                
Pavarde1061    Vardas1061     5.79                x.xx                
Pavarde6061    Vardas6061     5.79                x.xx                
Pavarde4521    Vardas4521     5.79                x.xx                
Pavarde9641    Vardas9641     5.79                x.xx                
Pavarde351     Vardas351      5.79                x.xx                
Pavarde2920    Vardas2920     5.79                x.xx                
Pavarde355     Vardas355      5.79                x.xx                
Pavarde2753    Vardas2753     5.79                x.xx                
Pavarde4780    Vardas4780     5.79                x.xx                
Pavarde8664    Vardas8664     5.80                x.xx                
Pavarde226     Vardas226      5.80                x.xx                
Pavarde2062    Vardas2062     5.80                x.xx                
Pavarde2545    Vardas2545     5.80                x.xx                
Pavarde5701    Vardas5701     5.80                x.xx                
Pavarde5750    Vardas5750     5.80                x.xx                
Pavarde8384    Vardas8384     5.80                x.xx                
Pavarde6278    Vardas6278     5.80                x.xx                
Pavarde5086    Vardas5086     5.80                x.xx                
Pavarde5345    Vardas5345     5.80                x.xx                
Pavarde2426    Vardas2426     5.80                x.xx                
Pavarde6167    Vardas6167     5.81                x.xx                
Pavarde5680    Vardas5680     5.81                x.xx                
Pavarde1233    Vardas1233     5.81                x.xx                
Pavarde4373    Vardas4373     5.81                x.xx                
Pavarde8781    Vardas8781     5.81                x.xx                
Pavarde1813    Vardas1813     5.81                x.xx                
Pavarde2404    Vardas2404     5.81                x.xx                
Pavarde392     Vardas392      5.81                x.xx                
Pavarde1906    Vardas1906     5.81                x.xx                
Pavarde5612    Vardas5612     5.81                x.xx                
Pavarde8722    Vardas8722     5.81                x.xx                
Pavarde8404    Vardas8404     5.81                x.xx                
Pavarde4371    Vardas4371     5.81                x.xx                
Pavarde3809    Vardas3809     5.81                x.xx                
Pavarde2327    Vardas2327     5.81                x.xx                
Pavarde5006    Vardas5006     5.81                x.xx                
Pavarde4958    Vardas4958     5.81                x.xx                
Pavarde1546    Vardas1546     5.81                x.xx                
Pavarde8921    Vardas8921     5.81                x.xx                
Pavarde8897    Vardas8897     5.81                x.xx                
Pavarde9673    Vardas9673     5.81                x.xx                
Pavarde3784    Vardas3784     5.81                x.xx                
Pavarde8736    Vardas8736     5.81                x.xx                
Pavarde5140    Vardas5140     5.81                x.xx                
Pavarde6247    Vardas6247     5.81                x.xx                
Pavarde6657    Vardas6657     5.81                x.xx                
Pavarde6800    Vardas6800     5.81                x.xx                
Pavarde9857    Vardas9857     5.81                x.xx                
Pavarde6872    Vardas6872     5.81                x.xx                
Pavarde8933    Vardas8933     5.81                x.xx                
Pavarde2068    Vardas2068     5.81                x.xx                
Pavarde6972    Vardas6972     5.83                x.xx                
Pavarde8170    Vardas8170     5.83                x.xx                
Pavarde7809    Vardas7809     5.83                x.xx                
Pavarde1764    Vardas1764     5.83                x.xx                
Pavarde2201    Vardas2201     5.83                x.xx                
Pavarde2984    Vardas2984     5.83                x.xx                
Pavarde3412    Vardas3412     5.83                x.xx                
Pavarde4026    Vardas4026     5.83                x.xx                
Pavarde7311    Vardas7311     5.83                x.xx                
Pavarde5321    Vardas5321     5.83                x.xx                
Pavarde9976    Vardas9976     5.83                x.xx                
Pavarde3487    Vardas3487     5.83                x.xx                
Pavarde8859    Vardas8859     5.84                x.xx                
Pavarde52      Vardas52       5.84                x.xx                
Pavarde7105    Vardas7105     5.84                x.xx                
Pavarde7531    Vardas7531     5.84                x.xx                
Pavarde3030    Vardas3030     5.84                x.xx                
Pavarde1080    Vardas1080     5.84                x.xx                
Pavarde4047    Vardas4047     5.84                x.xx                
Pavarde2597    Vardas2597     5.84                x.xx                
Pavarde6864    Vardas6864     5.84                x.xx                
Pavarde3580    Vardas3580     5.84                x.xx                
Pavarde9717    Vardas9717     5.84                x.xx                
Pavarde8174    Vardas8174     5.84                x.xx                
Pavarde6090    Vardas6090     5.84                x.xx                
Pavarde1740    Vardas1740     5.84                x.xx                
Pavarde9451    Vardas9451     5.84                x.xx                
Pavarde4331    Vardas4331     5.84                x.xx                
Pavarde946     Vardas946      5.84                x.xx                
Pavarde4277    Vardas4277     5.84                x.xx                
Pavarde7553    Vardas7553     5.84                x.xx                
Pavarde8601    Vardas8601     5.84                x.xx                
Pavarde8368    Vardas8368     5.84                x.xx                
Pavarde7718    Vardas7718     5.84                x.xx                
Pavarde4011    Vardas4011     5.84                x.xx                
Pavarde3080    Vardas3080     5.84                x.xx                
Pavarde3528    Vardas3528     5.84                x.xx                
Pavarde9651    Vardas9651     5.84                x.xx                
Pavarde1648    Vardas1648     5.84                x.xx                
Pavarde1229    Vardas1229     5.84                x.xx                
Pavarde3041    Vardas3041     5.85                x.xx                
Pavarde89      Vardas89       5.85                x.xx                
Pavarde9198    Vardas9198     5.85                x.xx                
Pavarde7684    Vardas7684     5.85                x.xx                
Pavarde1812    Vardas1812     5.85                x.xx                
Pavarde5744    Vardas5744     5.85                x.xx                
Pavarde9157    Vardas9157     5.85                x.xx                
Pavarde5724    Vardas5724     5.85                x.xx                
Pavarde4501    Vardas4501     5.85                x.xx                
Pavarde1086    Vardas1086     5.85                x.xx                
Pavarde5948    Vardas5948     5.85                x.xx                
Pavarde9109    Vardas9109     5.87                x.xx                
Pavarde5099    Vardas5099     5.87                x.xx                
Pavarde3238    Vardas3238     5.87                x.xx                
Pavarde3192    Vardas3192     5.87                x.xx                
Pavarde5225    Vardas5225     5.87                x.xx                
Pavarde4092    Vardas4092     5.87                x.xx                
Pavarde2785    Vardas2785     5.87                x.xx                
Pavarde5873    Vardas5873     5.87                x.xx                
Pavarde860     Vardas860      5.87                x.xx                
Pavarde9168    Vardas9168     5.87                x.xx                
Pavarde2174    Vardas2174     5.87                x.xx                
Pavarde6923    Vardas6923     5.87                x.xx                
Pavarde4492    Vardas4492     5.87                x.xx                
Pavarde8241    Vardas8241     5.87                x.xx                
Pavarde6125    Vardas6125     5.87                x.xx                
Pavarde4471    Vardas4471     5.87                x.xx                
Pavarde3506    Vardas3506     5.87                x.xx                
Pavarde8136    Vardas8136     5.87                x.xx                
Pavarde604     Vardas604      5.87                x.xx                
Pavarde9362    Vardas9362     5.87                x.xx                
Pavarde4719    Vardas4719     5.87                x.xx                
Pavarde3619    Vardas3619     5.87                x.xx                
Pavarde4048    Vardas4048     5.87                x.xx                
Pavarde6576    Vardas6576     5.87                x.xx                
Pavarde6985    Vardas6985     5.87                x.xx                
Pavarde6060    Vardas6060     5.87                x.xx                
Pavarde5476    Vardas5476     5.87                x.xx                
Pavarde7900    Vardas7900     5.87                x.xx                
Pavarde8938    Vardas8938     5.87                x.xx                
Pavarde9102    Vardas9102     5.87                x.xx                
Pavarde8029    Vardas8029     5.87                x.xx                
Pavarde9849    Vardas9849     5.87                x.xx                
Pavarde1166    Vardas1166     5.87                x.xx                
Pavarde5480    Vardas5480     5.87                x.xx                
Pavarde7632    Vardas7632     5.87                x.xx                
Pavarde4710    Vardas4710     5.87                x.xx                
Pavarde591     Vardas591      5.88                x.xx                
Pavarde257     Vardas257      5.88                x.xx                
Pavarde9015    Vardas9015     5.88                x.xx                
Pavarde6062    Vardas6062     5.88                x.xx                
Pavarde9242    Vardas9242     5.88                x.xx                
Pavarde1873    Vardas1873     5.88                x.xx                
Pavarde2199    Vardas2199     5.89                x.xx                
Pavarde9933    Vardas9933     5.89                x.xx                
Pavarde789     Vardas789      5.89                x.xx                
Pavarde6101    Vardas6101     5.89                x.xx                
Pavarde830     Vardas830      5.89                x.xx                
Pavarde7702    Vardas7702     5.89                x.xx                
Pavarde939     Vardas939      5.89                x.xx                
Pavarde7461    Vardas7461     5.89                x.xx                
Pavarde3919    Vardas3919     5.89                x.xx                
Pavarde7397    Vardas7397     5.89                x.xx                
Pavarde3560    Vardas3560     5.89                x.xx                
Pavarde6622    Vardas6622     5.89                x.xx                
Pavarde4453    Vardas4453     5.89                x.xx                
Pavarde6614    Vardas6614     5.89                x.xx                
Pavarde1158    Vardas1158     5.89                x.xx                
Pavarde1186    Vardas1186     5.89                x.xx                
Pavarde6461    Vardas6461     5.89                x.xx                
Pavarde5635    Vardas5635     5.89                x.xx                
Pavarde5874    Vardas5874     5.89                x.xx                
Pavarde5339    Vardas5339     5.89                x.xx                
Pavarde6856    Vardas6856     5.89                x.xx                
Pavarde6410    Vardas6410     5.89                x.xx                
Pavarde1816    Vardas1816     5.89                x.xx                
Pavarde5839    Vardas5839     5.89                x.xx                
Pavarde493     Vardas493      5.89                x.xx                
Pavarde6360    Vardas6360     5.89                x.xx                
Pavarde3053    Vardas3053     5.89                x.xx                
Pavarde9881    Vardas9881     5.89                x.xx                
Pavarde9800    Vardas9800     5.89                x.xx                
Pavarde2366    Vardas2366     5.89                x.xx                
Pavarde6056    Vardas6056     5.89                x.xx                
Pavarde3742    Vardas3742     5.89                x.xx                
Pavarde7453    Vardas7453     5.91                x.xx                
Pavarde2985    Vardas2985     5.91                x.xx                
Pavarde3173    Vardas3173     5.91                x.xx                
Pavarde8265    Vardas8265     5.91                x.xx                
Pavarde5070    Vardas5070     5.91                x.xx                
Pavarde795     Vardas795      5.91                x.xx                
Pavarde17      Vardas17       5.91                x.xx                
Pavarde9243    Vardas9243     5.91                x.xx                
Pavarde3371    Vardas3371     5.91                x.xx                
Pavarde1872    Vardas1872     5.91                x.xx                
Pavarde5952    Vardas5952     5.91                x.xx                
Pavarde4464    Vardas4464     5.91                x.xx                
Pavarde2501    Vardas2501     5.91                x.xx                
Pavarde1429    Vardas1429     5.92                x.xx                
Pavarde419     Vardas419      5.92                x.xx                
Pavarde5342    Vardas5342     5.92                x.xx                
Pavarde6315    Vardas6315     5.92                x.xx                
Pavarde6049    Vardas6049     5.92                x.xx                
Pavarde3298    Vardas3298     5.92                x.xx                
Pavarde1450    Vardas1450     5.92                x.xx                
Pavarde4954    Vardas4954     5.92                x.xx                
Pavarde8036    Vardas8036     5.92                x.xx                
Pavarde6370    Vardas6370     5.92                x.xx                
Pavarde4161    Vardas4161     5.92                x.xx                
Pavarde6444    Vardas6444     5.92                x.xx                
Pavarde1674    Vardas1674     5.92                x.xx                
Pavarde8657    Vardas8657     5.92                x.xx                
Pavarde8080    Vardas8080     5.92                x.xx                
Pavarde5122    Vardas5122     5.92                x.xx                
Pavarde771     Vardas771      5.92                x.xx                
Pavarde8050    Vardas8050     5.92                x.xx                
Pavarde6120    Vardas6120     5.92                x.xx                
Pavarde8430    Vardas8430     5.92                x.xx                
Pavarde99      Vardas99       5.92                x.xx                
Pavarde732     Vardas732      5.92                x.xx                
Pavarde6421    Vardas6421     5.92                x.xx                
Pavarde4224    Vardas4224     5.92                x.xx                
Pavarde3561    Vardas3561     5.92                x.xx                
Pavarde4599    Vardas4599     5.92                x.xx                
Pavarde2297    Vardas2297     5.92                x.xx                
Pavarde6009    Vardas6009     5.92                x.xx                
Pavarde2811    Vardas2811     5.92                x.xx                
Pavarde2625    Vardas2625     5.92                x.xx                
Pavarde4708    Vardas4708     5.92                x.xx                
Pavarde4781    Vardas4781     5.92                x.xx                
Pavarde8226    Vardas8226     5.92                x.xx                
Pavarde1700    Vardas1700     5.92                x.xx                
Pavarde4114    Vardas4114     5.92                x.xx                
Pavarde7558    Vardas7558     5.92                x.xx                
Pavarde6336    Vardas6336     5.93                x.xx                
Pavarde4058    Vardas4058     5.93                x.xx                
Pavarde7603    Vardas7603     5.93                x.xx                
Pavarde9869    Vardas9869     5.93                x.xx                
Pavarde4823    Vardas4823     5.93                x.xx                
Pavarde9845    Vardas9845     5.93                x.xx                
Pavarde2724    Vardas2724     5.93                x.xx                
Pavarde6359    Vardas6359     5.93                x.xx                
Pavarde2406    Vardas2406     5.93                x.xx                
Pavarde5029    Vardas5029     5.93                x.xx                
Pavarde5547    Vardas5547     5.93                x.xx                
Pavarde9040    Vardas9040     5.93                x.xx                
Pavarde9684    Vardas9684     5.93                x.xx                
Pavarde6319    Vardas6319     5.95                x.xx                
Pavarde103     Vardas103      5.95                x.xx                
Pavarde60      Vardas60       5.95                x.xx                
Pavarde683     Vardas683      5.95                x.xx                
Pavarde2863    Vardas2863     5.95                x.xx                
Pavarde7133    Vardas7133     5.95                x.xx                
Pavarde6284    Vardas6284     5.95                x.xx                
Pavarde4607    Vardas4607     5.95                x.xx                
Pavarde3494    Vardas3494     5.95                x.xx                
Pavarde8570    Vardas8570     5.95                x.xx                
Pavarde8760    Vardas8760     5.95                x.xx                
Pavarde5489    Vardas5489     5.95                x.xx                
Pavarde3134    Vardas3134     5.95                x.xx                
Pavarde4381    Vardas4381     5.95                x.xx                
Pavarde750     Vardas750      5.95                x.xx                
Pavarde1729    Vardas1729     5.95                x.xx                
Pavarde9380    Vardas9380     5.95                x.xx                
Pavarde1866    Vardas1866     5.95                x.xx                
Pavarde6631    Vardas6631     5.95                x.xx                
Pavarde7646    Vardas7646     5.95                x.xx                
Pavarde5333    Vardas5333     5.95                x.xx                
Pavarde7644    Vardas7644     5.95                x.xx                
Pavarde9709    Vardas9709     5.95                x.xx                
Pavarde4410    Vardas4410     5.95                x.xx                
Pavarde9721    Vardas9721     5.95                x.xx                
Pavarde5309    Vardas5309     5.95                x.xx                
Pavarde6150    Vardas6150     5.95                x.xx                
Pavarde9738    Vardas9738     5.95                x.xx                
Pavarde7039    Vardas7039     5.95                x.xx                
Pavarde901     Vardas901      5.95                x.xx                
Pavarde2867    Vardas2867     5.95                x.xx                
Pavarde9056    Vardas9056     5.95                x.xx                
Pavarde7137    Vardas7137     5.96                x.xx                
Pavarde106     Vardas106      5.96                x.xx                
Pavarde8431    Vardas8431     5.96                x.xx                
Pavarde8394    Vardas8394     5.96                x.xx                
Pavarde109     Vardas109      5.96                x.xx                
Pavarde4752    Vardas4752     5.96                x.xx                
Pavarde9901    Vardas9901     5.96                x.xx                
Pavarde1732    Vardas1732     5.96                x.xx                
Pavarde9871    Vardas9871     5.96                x.xx                
Pavarde885     Vardas885      5.96                x.xx                
Pavarde1265    Vardas1265     5.97                x.xx                
Pavarde6254    Vardas6254     5.97                x.xx                
Pavarde948     Vardas948      5.97                x.xx                
Pavarde6141    Vardas6141     5.97                x.xx                
Pavarde1283    Vardas1283     5.97                x.xx                
Pavarde5741    Vardas5741     5.97                x.xx                
Pavarde8362    Vardas8362     5.97                x.xx                
Pavarde821     Vardas821      5.97                x.xx                
Pavarde3234    Vardas3234     5.97                x.xx                
Pavarde193     Vardas193      5.97                x.xx                
Pavarde2902    Vardas2902     5.97                x.xx                
Pavarde947     Vardas947      5.97                x.xx                
Pavarde2663    Vardas2663     5.97                x.xx                
Pavarde4641    Vardas4641     5.97                x.xx                
Pavarde4915    Vardas4915     5.97                x.xx                
Pavarde8903    Vardas8903     5.97                x.xx                
Pavarde7793    Vardas7793     5.97                x.xx                
Pavarde2005    Vardas2005     5.97                x.xx                
Pavarde66      Vardas66       5.97                x.xx                
Pavarde376     Vardas376      5.97                x.xx                
Pavarde7090    Vardas7090     5.97                x.xx                
Pavarde8268    Vardas8268     5.97                x.xx                
Pavarde5114    Vardas5114     5.97                x.xx                
Pavarde3423    Vardas3423     5.97                x.xx                
Pavarde4054    Vardas4054     5.97                x.xx                
Pavarde8340    Vardas8340     5.97                x.xx                
Pavarde5355    Vardas5355     5.97                x.xx                
Pavarde9838    Vardas9838     5.97                x.xx                
Pavarde8255    Vardas8255     5.97                x.xx                
Pavarde4533    Vardas4533     5.97                x.xx                
Pavarde1427    Vardas1427     5.97                x.xx                
Pavarde7381    Vardas7381     5.97                x.xx                
Pavarde6831    Vardas6831     5.97                x.xx                
Pavarde3717    Vardas3717     5.97                x.xx                
Pavarde6025    Vardas6025     5.97                x.xx                
Pavarde1660    Vardas1660     5.99                x.xx                
Pavarde7738    Vardas7738     5.99                x.xx                
Pavarde1638    Vardas1638     5.99                x.xx                
Pavarde4384    Vardas4384     5.99                x.xx                
Pavarde5726    Vardas5726     5.99                x.xx                
Pavarde5609    Vardas5609     5.99                x.xx                
Pavarde8113    Vardas8113     5.99                x.xx                
Pavarde1698    Vardas1698     5.99                x.xx                
Pavarde8462    Vardas8462     5.99                x.xx                
Pavarde5199    Vardas5199     5.99                x.xx                
Pavarde3670    Vardas3670     6.00                x.xx                
Pavarde9563    Vardas9563     6.00                x.xx                
Pavarde8739    Vardas8739     6.00                x.xx                
Pavarde2266    Vardas2266     6.00                x.xx                
Pavarde8629    Vardas8629     6.00                x.xx                
Pavarde5663    Vardas5663     6.00                x.xx                
Pavarde8826    Vardas8826     6.00                x.xx                
Pavarde7709    Vardas7709     6.00                x.xx                
Pavarde7778    Vardas7778     6.00                x.xx                
Pavarde9322    Vardas9322     6.00                x.xx                
Pavarde6085    Vardas6085     6.00                x.xx                
Pavarde4897    Vardas4897     6.00                x.xx                
Pavarde6234    Vardas6234     6.00                x.xx                
Pavarde1045    Vardas1045     6.00                x.xx                
Pavarde822     Vardas822      6.00                x.xx                
Pavarde769     Vardas769      6.00                x.xx                
Pavarde9579    Vardas9579     6.00                x.xx                
Pavarde4390    Vardas4390     6.00                x.xx                
Pavarde1958    Vardas1958     6.00                x.xx                
Pavarde3617    Vardas3617     6.00                x.xx                
Pavarde9486    Vardas9486     6.00                x.xx                
Pavarde9145    Vardas9145     6.00                x.xx                
Pavarde9132    Vardas9132     6.00                x.xx                
Pavarde5819    Vardas5819     6.00                x.xx                
Pavarde6361    Vardas6361     6.00                x.xx                
Pavarde2851    Vardas2851     6.00                x.xx                
Pavarde474     Vardas474      6.00                x.xx                
Pavarde1292    Vardas1292     6.00                x.xx                
Pavarde1758    Vardas1758     6.00                x.xx                
Pavarde417     Vardas417      6.00                x.xx                
Pavarde6912    Vardas6912     6.00                x.xx                
Pavarde9045    Vardas9045     6.00                x.xx                
Pavarde5749    Vardas5749     6.01                x.xx                
Pavarde8677    Vardas8677     6.01                x.xx                
Pavarde9562    Vardas9562     6.01                x.xx                
Pavarde342     Vardas342      6.01                x.xx                
Pavarde7253    Vardas7253     6.01                x.xx                
Pavarde9461    Vardas9461     6.01                x.xx                
Pavarde5428    Vardas5428     6.01                x.xx                
Pavarde4223    Vardas4223     6.01                x.xx                
Pavarde2846    Vardas2846     6.01                x.xx                
Pavarde9994    Vardas9994     6.01                x.xx                
Pavarde7369    Vardas7369     6.01                x.xx                
Pavarde6828    Vardas6828     6.01                x.xx                
Pavarde2998    Vardas2998     6.01                x.xx                
Pavarde124     Vardas124      6.01                x.xx                
Pavarde7934    Vardas7934     6.01                x.xx                
Pavarde4436    Vardas4436     6.01                x.xx                
Pavarde8420    Vardas8420     6.01                x.xx                
Pavarde8587    Vardas8587     6.01                x.xx                
Pavarde4431    Vardas4431     6.01                x.xx                
Pavarde8352    Vardas8352     6.01                x.xx                
Pavarde9605    Vardas9605     6.03                x.xx                
Pavarde1567    Vardas1567     6.03                x.xx                
Pavarde3479    Vardas3479     6.03                x.xx                
Pavarde5549    Vardas5549     6.03                x.xx                
Pavarde8439    Vardas8439     6.03                x.xx                
Pavarde9817    Vardas9817     6.03                x.xx                
Pavarde973     Vardas973      6.03                x.xx                
Pavarde5681    Vardas5681     6.03                x.xx                
Pavarde8168    Vardas8168     6.03                x.xx                
Pavarde1805    Vardas1805     6.03                x.xx                
Pavarde5978    Vardas5978     6.03                x.xx                
Pavarde3665    Vardas3665     6.03                x.xx                
Pavarde9517    Vardas9517     6.03                x.xx                
Pavarde1658    Vardas1658     6.03                x.xx                
Pavarde5138    Vardas5138     6.03                x.xx                
Pavarde2455    Vardas2455     6.03                x.xx                
Pavarde6039    Vardas6039     6.03                x.xx                
Pavarde4512    Vardas4512     6.03                x.xx                
Pavarde8758    Vardas8758     6.03                x.xx                
Pavarde3150    Vardas3150     6.03                x.xx                
Pavarde792     Vardas792      6.03                x.xx                
Pavarde252     Vardas252      6.03                x.xx                
Pavarde8611    Vardas8611     6.03                x.xx                
Pavarde8094    Vardas8094     6.03                x.xx                
Pavarde3621    Vardas3621     6.03                x.xx                
Pavarde3284    Vardas3284     6.03                x.xx                
Pavarde501     Vardas501      6.03                x.xx                
Pavarde4642    Vardas4642     6.03                x.xx                
Pavarde5563    Vardas5563     6.03                x.xx                
Pavarde4325    Vardas4325     6.03                x.xx                
Pavarde8991    Vardas8991     6.03                x.xx                
Pavarde5052    Vardas5052     6.03                x.xx                
Pavarde6134    Vardas6134     6.03                x.xx                
Pavarde2678    Vardas2678     6.04                x.xx                
Pavarde4798    Vardas4798     6.04                x.xx                
Pavarde2219    Vardas2219     6.04                x.xx                
Pavarde5164    Vardas5164     6.04                x.xx                
Pavarde120     Vardas120      6.04                x.xx                
Pavarde1631    Vardas1631     6.04                x.xx                
Pavarde13      Vardas13       6.04                x.xx                
