
Pavarde       Vardas         Galutinis (Vid.)    Galutinis (Med.)    
Pavarde3236    Vardas3236     3.17                x.xx                
Pavarde7845    Vardas7845     3.17                x.xx                
Pavarde141     Vardas141      3.17                x.xx                
Pavarde4674    Vardas4674     3.17                x.xx                
Pavarde2479    Vardas2479     3.17                x.xx                
Pavarde6230    Vardas6230     3.17                x.xx                
Pavarde8030    Vardas8030     3.17                x.xx                
Pavarde644     Vardas644      3.17                x.xx                
Pavarde1669    Vardas1669     3.17                x.xx                
Pavarde6070    Vardas6070     3.17                x.xx                
Pavarde9571    Vardas9571     3.17                x.xx                
Pavarde6754    Vardas6754     3.19                x.xx                
Pavarde1396    Vardas1396     3.19                x.xx                
Pavarde7282    Vardas7282     3.19                x.xx                
Pavarde8817    Vardas8817     3.19                x.xx                
Pavarde4       Vardas4        3.19                x.xx                
Pavarde3681    Vardas3681     3.19                x.xx                
Pavarde5755    Vardas5755     3.19                x.xx                
Pavarde6325    Vardas6325     3.19                x.xx                
Pavarde2577    Vardas2577     3.19                x.xx                
Pavarde2065    Vardas2065     3.19                x.xx                
Pavarde1682    Vardas1682     3.19                x.xx                
Pavarde8253    Vardas8253     3.19                x.xx                
Pavarde197     Vardas197      3.20                x.xx                
Pavarde3129    Vardas3129     3.20                x.xx                
Pavarde8327    Vardas8327     3.20                x.xx                
Pavarde6844    Vardas6844     3.20                x.xx                
Pavarde74      Vardas74       3.20                x.xx                
Pavarde9766    Vardas9766     3.20                x.xx                
Pavarde5623    Vardas5623     3.20                x.xx                
Pavarde9317    Vardas9317     3.20                x.xx                
Pavarde8363    Vardas8363     3.20                x.xx                
Pavarde415     Vardas415      3.20                x.xx                
Pavarde3774    Vardas3774     3.20                x.xx                
Pavarde6460    Vardas6460     3.20                x.xx                
Pavarde2762    Vardas2762     3.20                x.xx                
Pavarde6164    Vardas6164     3.20                x.xx                
Pavarde6140    Vardas6140     3.20                x.xx                
Pavarde372     Vardas372      3.20                x.xx                
Pavarde4166    Vardas4166     3.20                x.xx                
Pavarde6035    Vardas6035     3.20                x.xx                
Pavarde9956    Vardas9956     3.20                x.xx                
Pavarde3538    Vardas3538     3.20                x.xx                
Pavarde4617    Vardas4617     3.20                x.xx                
Pavarde6297    Vardas6297     3.20                x.xx                
Pavarde582     Vardas582      3.20                x.xx                
Pavarde1750    Vardas1750     3.20                x.xx                
Pavarde7551    Vardas7551     3.20                x.xx                
Pavarde4687    Vardas4687     3.20                x.xx                
Pavarde8605    Vardas8605     3.20                x.xx                
Pavarde7981    Vardas7981     3.20                x.xx                
Pavarde9847    Vardas9847     3.20                x.xx                
Pavarde5221    Vardas5221     3.20                x.xx                
Pavarde7736    Vardas7736     3.21                x.xx                
Pavarde5834    Vardas5834     3.21                x.xx                
Pavarde1831    Vardas1831     3.21                x.xx                
Pavarde5775    Vardas5775     3.21                x.xx                
Pavarde1630    Vardas1630     3.21                x.xx                
Pavarde9719    Vardas9719     3.21                x.xx                
Pavarde4609    Vardas4609     3.21                x.xx                
Pavarde6089    Vardas6089     3.21                x.xx                
Pavarde1297    Vardas1297     3.21                x.xx                
Pavarde9648    Vardas9648     3.21                x.xx                
Pavarde8995    Vardas8995     3.21                x.xx                
Pavarde3300    Vardas3300     3.21                x.xx                
Pavarde2277    Vardas2277     3.21                x.xx                
Pavarde429     Vardas429      3.21                x.xx                
Pavarde4203    Vardas4203     3.21                x.xx                
Pavarde8776    Vardas8776     3.21                x.xx                
Pavarde370     Vardas370      3.21                x.xx                
Pavarde9225    Vardas9225     3.21                x.xx                
Pavarde4475    Vardas4475     3.23                x.xx                
Pavarde7582    Vardas7582     3.23                x.xx                
Pavarde3165    Vardas3165     3.23                x.xx                
Pavarde564     Vardas564      3.23                x.xx                
Pavarde7385    Vardas7385     3.23                x.xx                
Pavarde5165    Vardas5165     3.23                x.xx                
Pavarde369     Vardas369      3.23                x.xx                
Pavarde7562    Vardas7562     3.23                x.xx                
Pavarde8124    Vardas8124     3.23                x.xx                
Pavarde1203    Vardas1203     3.23                x.xx                
Pavarde8710    Vardas8710     3.23                x.xx                
Pavarde3272    Vardas3272     3.23                x.xx                
Pavarde7307    Vardas7307     3.23                x.xx                
Pavarde4982    Vardas4982     3.23                x.xx                
Pavarde8802    Vardas8802     3.23                x.xx                
Pavarde7912    Vardas7912     3.23                x.xx                
Pavarde5306    Vardas5306     3.23                x.xx                
Pavarde9475    Vardas9475     3.23                x.xx                
Pavarde8019    Vardas8019     3.23                x.xx                
Pavarde1312    Vardas1312     3.23                x.xx                
Pavarde5965    Vardas5965     3.23                x.xx                
Pavarde3385    Vardas3385     3.23                x.xx                
Pavarde1247    Vardas1247     3.23                x.xx                
Pavarde5142    Vardas5142     3.23                x.xx                
Pavarde7363    Vardas7363     3.23                x.xx                
Pavarde8816    Vardas8816     3.24                x.xx                
Pavarde3708    Vardas3708     3.24                x.xx                
Pavarde9655    Vardas9655     3.24                x.xx                
Pavarde8427    Vardas8427     3.24                x.xx                
Pavarde1539    Vardas1539     3.24                x.xx                
Pavarde3852    Vardas3852     3.24                x.xx                
Pavarde1844    Vardas1844     3.24                x.xx                
Pavarde7734    Vardas7734     3.24                x.xx                
Pavarde5426    Vardas5426     3.24                x.xx                
Pavarde8529    Vardas8529     3.25                x.xx                
Pavarde6625    Vardas6625     3.25                x.xx                
Pavarde3746    Vardas3746     3.25                x.xx                
Pavarde8498    Vardas8498     3.25                x.xx                
Pavarde4669    Vardas4669     3.25                x.xx                
Pavarde4108    Vardas4108     3.25                x.xx                
Pavarde9367    Vardas9367     3.25                x.xx                
Pavarde5898    Vardas5898     3.25                x.xx                
Pavarde9467    Vardas9467     3.25                x.xx                
Pavarde2934    Vardas2934     3.25                x.xx                
Pavarde760     Vardas760      3.25                x.xx                
Pavarde5037    Vardas5037     3.25                x.xx                
Pavarde8052    Vardas8052     3.25                x.xx                
Pavarde4009    Vardas4009     3.25                x.xx                
Pavarde8880    Vardas8880     3.25                x.xx                
Pavarde9001    Vardas9001     3.25                x.xx                
Pavarde480     Vardas480      3.25                x.xx                
Pavarde3084    Vardas3084     3.25                x.xx                
Pavarde6476    Vardas6476     3.25                x.xx                
Pavarde3442    Vardas3442     3.25                x.xx                
Pavarde4840    Vardas4840     3.25                x.xx                
Pavarde8300    Vardas8300     3.25                x.xx                
Pavarde8444    Vardas8444     3.25                x.xx                
Pavarde5222    Vardas5222     3.25                x.xx                
Pavarde1353    Vardas1353     3.25                x.xx                
Pavarde2038    Vardas2038     3.25                x.xx                
Pavarde625     Vardas625      3.25                x.xx                
Pavarde4174    Vardas4174     3.25                x.xx                
Pavarde6434    Vardas6434     3.25                x.xx                
Pavarde9008    Vardas9008     3.25                x.xx                
Pavarde8185    Vardas8185     3.25                x.xx                
Pavarde3429    Vardas3429     3.27                x.xx                
Pavarde4105    Vardas4105     3.27                x.xx                
Pavarde4404    Vardas4404     3.27                x.xx                
Pavarde3741    Vardas3741     3.27                x.xx                
Pavarde1913    Vardas1913     3.27                x.xx                
Pavarde9777    Vardas9777     3.27                x.xx                
Pavarde6704    Vardas6704     3.27                x.xx                
Pavarde8014    Vardas8014     3.27                x.xx                
Pavarde2651    Vardas2651     3.27                x.xx                
Pavarde1656    Vardas1656     3.27                x.xx                
Pavarde8904    Vardas8904     3.27                x.xx                
Pavarde1398    Vardas1398     3.27                x.xx                
Pavarde876     Vardas876      3.27                x.xx                
Pavarde3779    Vardas3779     3.27                x.xx                
Pavarde5846    Vardas5846     3.27                x.xx                
Pavarde3677    Vardas3677     3.27                x.xx                
Pavarde2861    Vardas2861     3.28                x.xx                
Pavarde5894    Vardas5894     3.28                x.xx                
Pavarde621     Vardas621      3.28                x.xx                
Pavarde8004    Vardas8004     3.28                x.xx                
Pavarde8626    Vardas8626     3.28                x.xx                
Pavarde3257    Vardas3257     3.28                x.xx                
Pavarde567     Vardas567      3.28                x.xx                
Pavarde5163    Vardas5163     3.28                x.xx                
Pavarde4543    Vardas4543     3.28                x.xx                
Pavarde8752    Vardas8752     3.28                x.xx                
Pavarde8759    Vardas8759     3.28                x.xx                
Pavarde1819    Vardas1819     3.28                x.xx                
Pavarde2370    Vardas2370     3.28                x.xx                
Pavarde7874    Vardas7874     3.28                x.xx                
Pavarde3629    Vardas3629     3.28                x.xx                
Pavarde2035    Vardas2035     3.28                x.xx                
Pavarde5007    Vardas5007     3.28                x.xx                
Pavarde6213    Vardas6213     3.28                x.xx                
Pavarde479     Vardas479      3.28                x.xx                
Pavarde7017    Vardas7017     3.28                x.xx                
Pavarde4706    Vardas4706     3.28                x.xx                
Pavarde3512    Vardas3512     3.28                x.xx                
Pavarde4305    Vardas4305     3.28                x.xx                
Pavarde3496    Vardas3496     3.28                x.xx                
Pavarde6018    Vardas6018     3.28                x.xx                
Pavarde2190    Vardas2190     3.28                x.xx                
Pavarde4797    Vardas4797     3.28                x.xx                
Pavarde9657    Vardas9657     3.28                x.xx                
Pavarde5242    Vardas5242     3.28                x.xx                
Pavarde8245    Vardas8245     3.28                x.xx                
Pavarde6957    Vardas6957     3.28                x.xx                
Pavarde3064    Vardas3064     3.28                x.xx                
Pavarde1850    Vardas1850     3.28                x.xx                
Pavarde8281    Vardas8281     3.28                x.xx                
Pavarde6543    Vardas6543     3.28                x.xx                
Pavarde3586    Vardas3586     3.28                x.xx                
Pavarde8436    Vardas8436     3.28                x.xx                
Pavarde4862    Vardas4862     3.28                x.xx                
Pavarde2010    Vardas2010     3.28                x.xx                
Pavarde6874    Vardas6874     3.28                x.xx                
Pavarde3630    Vardas3630     3.28                x.xx                
Pavarde4040    Vardas4040     3.29                x.xx                
Pavarde7805    Vardas7805     3.29                x.xx                
Pavarde1032    Vardas1032     3.29                x.xx                
Pavarde9441    Vardas9441     3.29                x.xx                
Pavarde1884    Vardas1884     3.29                x.xx                
Pavarde2783    Vardas2783     3.29                x.xx                
Pavarde2302    Vardas2302     3.29                x.xx                
Pavarde722     Vardas722      3.29                x.xx                
Pavarde6355    Vardas6355     3.31                x.xx                
Pavarde7341    Vardas7341     3.31                x.xx                
Pavarde3573    Vardas3573     3.31                x.xx                
Pavarde2964    Vardas2964     3.31                x.xx                
Pavarde967     Vardas967      3.31                x.xx                
Pavarde8612    Vardas8612     3.31                x.xx                
Pavarde956     Vardas956      3.31                x.xx                
Pavarde2703    Vardas2703     3.31                x.xx                
Pavarde6464    Vardas6464     3.31                x.xx                
Pavarde6494    Vardas6494     3.31                x.xx                
Pavarde804     Vardas804      3.31                x.xx                
Pavarde1245    Vardas1245     3.31                x.xx                
Pavarde4786    Vardas4786     3.31                x.xx                
Pavarde8153    Vardas8153     3.31                x.xx                
Pavarde280     Vardas280      3.31                x.xx                
Pavarde3944    Vardas3944     3.31                x.xx                
Pavarde2911    Vardas2911     3.31                x.xx                
Pavarde6567    Vardas6567     3.31                x.xx                
Pavarde5938    Vardas5938     3.31                x.xx                
Pavarde4376    Vardas4376     3.31                x.xx                
Pavarde4502    Vardas4502     3.31                x.xx                
Pavarde9164    Vardas9164     3.31                x.xx                
Pavarde4184    Vardas4184     3.31                x.xx                
Pavarde6601    Vardas6601     3.31                x.xx                
Pavarde1217    Vardas1217     3.31                x.xx                
Pavarde2744    Vardas2744     3.31                x.xx                
Pavarde855     Vardas855      3.31                x.xx                
Pavarde9169    Vardas9169     3.31                x.xx                
Pavarde291     Vardas291      3.31                x.xx                
Pavarde7458    Vardas7458     3.32                x.xx                
Pavarde802     Vardas802      3.32                x.xx                
Pavarde8198    Vardas8198     3.32                x.xx                
Pavarde3769    Vardas3769     3.32                x.xx                
Pavarde4755    Vardas4755     3.32                x.xx                
Pavarde6079    Vardas6079     3.32                x.xx                
Pavarde9100    Vardas9100     3.32                x.xx                
Pavarde2051    Vardas2051     3.33                x.xx                
Pavarde3900    Vardas3900     3.33                x.xx                
Pavarde6835    Vardas6835     3.33                x.xx                
Pavarde3553    Vardas3553     3.33                x.xx                
Pavarde6211    Vardas6211     3.33                x.xx                
Pavarde8518    Vardas8518     3.33                x.xx                
Pavarde3963    Vardas3963     3.33                x.xx                
Pavarde6323    Vardas6323     3.33                x.xx                
Pavarde253     Vardas253      3.33                x.xx                
Pavarde424     Vardas424      3.33                x.xx                
Pavarde4125    Vardas4125     3.33                x.xx                
Pavarde9278    Vardas9278     3.33                x.xx                
Pavarde9960    Vardas9960     3.33                x.xx                
Pavarde814     Vardas814      3.33                x.xx                
Pavarde9220    Vardas9220     3.33                x.xx                
Pavarde9477    Vardas9477     3.33                x.xx                
Pavarde5240    Vardas5240     3.33                x.xx                
Pavarde2336    Vardas2336     3.33                x.xx                
Pavarde9481    Vardas9481     3.33                x.xx                
Pavarde8218    Vardas8218     3.33                x.xx                
Pavarde2892    Vardas2892     3.33                x.xx                
Pavarde8243    Vardas8243     3.33                x.xx                
Pavarde6866    Vardas6866     3.33                x.xx                
Pavarde5263    Vardas5263     3.33                x.xx                
Pavarde1447    Vardas1447     3.33                x.xx                
Pavarde1380    Vardas1380     3.33                x.xx                
Pavarde1833    Vardas1833     3.33                x.xx                
Pavarde2053    Vardas2053     3.33                x.xx                
Pavarde8472    Vardas8472     3.33                x.xx                
Pavarde6398    Vardas6398     3.33                x.xx                
Pavarde7846    Vardas7846     3.33                x.xx                
Pavarde9423    Vardas9423     3.33                x.xx                
Pavarde8726    Vardas8726     3.33                x.xx                
Pavarde5816    Vardas5816     3.33                x.xx                
Pavarde5011    Vardas5011     3.33                x.xx                
Pavarde2488    Vardas2488     3.33                x.xx                
Pavarde7577    Vardas7577     3.33                x.xx                
Pavarde9409    Vardas9409     3.33                x.xx                
Pavarde1094    Vardas1094     3.33                x.xx                
Pavarde6556    Vardas6556     3.35                x.xx                
Pavarde4065    Vardas4065     3.35                x.xx                
Pavarde8796    Vardas8796     3.35                x.xx                
Pavarde519     Vardas519      3.35                x.xx                
Pavarde2536    Vardas2536     3.35                x.xx                
Pavarde1704    Vardas1704     3.35                x.xx                
Pavarde233     Vardas233      3.35                x.xx                
Pavarde8735    Vardas8735     3.35                x.xx                
Pavarde3356    Vardas3356     3.36                x.xx                
Pavarde780     Vardas780      3.36                x.xx                
Pavarde3787    Vardas3787     3.36                x.xx                
Pavarde3526    Vardas3526     3.36                x.xx                
Pavarde8614    Vardas8614     3.36                x.xx                
Pavarde8600    Vardas8600     3.36                x.xx                
Pavarde6304    Vardas6304     3.36                x.xx                
Pavarde9432    Vardas9432     3.36                x.xx                
Pavarde4573    Vardas4573     3.36                x.xx                
Pavarde4230    Vardas4230     3.36                x.xx                
Pavarde6347    Vardas6347     3.36                x.xx                
Pavarde8155    Vardas8155     3.36                x.xx                
Pavarde4306    Vardas4306     3.36                x.xx                
Pavarde4796    Vardas4796     3.36                x.xx                
Pavarde2822    Vardas2822     3.36                x.xx                
Pavarde1689    Vardas1689     3.36                x.xx                
Pavarde583     Vardas583      3.36                x.xx                
Pavarde5064    Vardas5064     3.36                x.xx                
Pavarde1900    Vardas1900     3.36                x.xx                
Pavarde6409    Vardas6409     3.36                x.xx                
Pavarde8510    Vardas8510     3.36                x.xx                
Pavarde9049    Vardas9049     3.36                x.xx                
Pavarde5845    Vardas5845     3.36                x.xx                
Pavarde2307    Vardas2307     3.36                x.xx                
Pavarde123     Vardas123      3.36                x.xx                
Pavarde4961    Vardas4961     3.36                x.xx                
Pavarde6073    Vardas6073     3.36                x.xx                
Pavarde2877    Vardas2877     3.36                x.xx                
Pavarde9460    Vardas9460     3.36                x.xx                
Pavarde970     Vardas970      3.36                x.xx                
Pavarde3744    Vardas3744     3.36                x.xx                
Pavarde4941    Vardas4941     3.36                x.xx                
Pavarde2443    Vardas2443     3.36                x.xx                
Pavarde5698    Vardas5698     3.36                x.xx                
Pavarde1965    Vardas1965     3.36                x.xx                
Pavarde9627    Vardas9627     3.36                x.xx                
Pavarde3583    Vardas3583     3.36                x.xx                
Pavarde4680    Vardas4680     3.36                x.xx                
Pavarde7206    Vardas7206     3.36                x.xx                
Pavarde8144    Vardas8144     3.37                x.xx                
Pavarde5168    Vardas5168     3.37                x.xx                
Pavarde1944    Vardas1944     3.37                x.xx                
Pavarde9689    Vardas9689     3.37                x.xx                
Pavarde9532    Vardas9532     3.37                x.xx                
Pavarde1487    Vardas1487     3.37                x.xx                
Pavarde2420    Vardas2420     3.37                x.xx                
Pavarde3070    Vardas3070     3.37                x.xx                
Pavarde6160    Vardas6160     3.39                x.xx                
Pavarde1635    Vardas1635     3.39                x.xx                
Pavarde673     Vardas673      3.39                x.xx                
Pavarde7062    Vardas7062     3.39                x.xx                
Pavarde7463    Vardas7463     3.39                x.xx                
Pavarde724     Vardas724      3.39                x.xx                
Pavarde9369    Vardas9369     3.39                x.xx                
Pavarde3454    Vardas3454     3.39                x.xx                
Pavarde1402    Vardas1402     3.39                x.xx                
Pavarde6478    Vardas6478     3.39                x.xx                
Pavarde1475    Vardas1475     3.39                x.xx                
Pavarde9010    Vardas9010     3.39                x.xx                
Pavarde1382    Vardas1382     3.39                x.xx                
Pavarde426     Vardas426      3.39                x.xx                
Pavarde5669    Vardas5669     3.39                x.xx                
Pavarde5872    Vardas5872     3.39                x.xx                
Pavarde4042    Vardas4042     3.39                x.xx                
Pavarde1288    Vardas1288     3.39                x.xx                
Pavarde5005    Vardas5005     3.39                x.xx                
Pavarde1120    Vardas1120     3.39                x.xx                
Pavarde5801    Vardas5801     3.39                x.xx                
Pavarde6929    Vardas6929     3.39                x.xx                
Pavarde8440    Vardas8440     3.39                x.xx                
Pavarde8461    Vardas8461     3.39                x.xx                
Pavarde1113    Vardas1113     3.39                x.xx                
Pavarde8542    Vardas8542     3.39                x.xx                
Pavarde151     Vardas151      3.39                x.xx                
Pavarde9238    Vardas9238     3.39                x.xx                
Pavarde6712    Vardas6712     3.39                x.xx                
Pavarde1296    Vardas1296     3.39                x.xx                
Pavarde9283    Vardas9283     3.39                x.xx                
Pavarde2955    Vardas2955     3.39                x.xx                
Pavarde6397    Vardas6397     3.39                x.xx                
Pavarde7318    Vardas7318     3.39                x.xx                
Pavarde9377    Vardas9377     3.39                x.xx                
Pavarde6670    Vardas6670     3.39                x.xx                
Pavarde9794    Vardas9794     3.40                x.xx                
Pavarde2388    Vardas2388     3.40                x.xx                
Pavarde1492    Vardas1492     3.40                x.xx                
Pavarde4576    Vardas4576     3.40                x.xx                
Pavarde131     Vardas131      3.40                x.xx                
Pavarde5972    Vardas5972     3.40                x.xx                
Pavarde9918    Vardas9918     3.40                x.xx                
Pavarde2643    Vardas2643     3.41                x.xx                
Pavarde1842    Vardas1842     3.41                x.xx                
Pavarde4220    Vardas4220     3.41                x.xx                
Pavarde5340    Vardas5340     3.41                x.xx                
Pavarde8725    Vardas8725     3.41                x.xx                
Pavarde8986    Vardas8986     3.41                x.xx                
Pavarde4185    Vardas4185     3.41                x.xx                
Pavarde3068    Vardas3068     3.41                x.xx                
Pavarde7296    Vardas7296     3.41                x.xx                
Pavarde6660    Vardas6660     3.41                x.xx                
Pavarde7270    Vardas7270     3.41                x.xx                
Pavarde9154    Vardas9154     3.41                x.xx                
Pavarde5786    Vardas5786     3.41                x.xx                
Pavarde6380    Vardas6380     3.41                x.xx                
Pavarde7111    Vardas7111     3.41                x.xx                
Pavarde2755    Vardas2755     3.41                x.xx                
Pavarde5244    Vardas5244     3.41                x.xx                
Pavarde5814    Vardas5814     3.41                x.xx                
Pavarde6694    Vardas6694     3.41                x.xx                
Pavarde2258    Vardas2258     3.41                x.xx                
Pavarde594     Vardas594      3.41                x.xx                
Pavarde8116    Vardas8116     3.41                x.xx                
Pavarde1641    Vardas1641     3.41                x.xx                
Pavarde8794    Vardas8794     3.41                x.xx                
Pavarde6335    Vardas6335     3.41                x.xx                
Pavarde7943    Vardas7943     3.41                x.xx                
Pavarde6439    Vardas6439     3.41                x.xx                
Pavarde5065    Vardas5065     3.41                x.xx                
Pavarde6512    Vardas6512     3.41                x.xx                
Pavarde6774    Vardas6774     3.41                x.xx                
Pavarde9656    Vardas9656     3.41                x.xx                
Pavarde2485    Vardas2485     3.41                x.xx                
Pavarde9575    Vardas9575     3.41                x.xx                
Pavarde3895    Vardas3895     3.41                x.xx                
Pavarde8955    Vardas8955     3.41                x.xx                
Pavarde2580    Vardas2580     3.41                x.xx                
Pavarde1074    Vardas1074     3.41                x.xx                
Pavarde3120    Vardas3120     3.41                x.xx                
Pavarde6616    Vardas6616     3.41                x.xx                
Pavarde5592    Vardas5592     3.41                x.xx                
Pavarde6975    Vardas6975     3.41                x.xx                
Pavarde9950    Vardas9950     3.41                x.xx                
Pavarde3783    Vardas3783     3.43                x.xx                
Pavarde3011    Vardas3011     3.43                x.xx                
Pavarde1013    Vardas1013     3.43                x.xx                
Pavarde2509    Vardas2509     3.43                x.xx                
Pavarde5089    Vardas5089     3.43                x.xx                
Pavarde2395    Vardas2395     3.43                x.xx                
Pavarde9954    Vardas9954     3.43                x.xx                
Pavarde6888    Vardas6888     3.43                x.xx                
Pavarde8821    Vardas8821     3.43                x.xx                
Pavarde5536    Vardas5536     3.43                x.xx                
Pavarde7991    Vardas7991     3.43                x.xx                
Pavarde713     Vardas713      3.43                x.xx                
Pavarde8527    Vardas8527     3.43                x.xx                
Pavarde8246    Vardas8246     3.44                x.xx                
Pavarde3171    Vardas3171     3.44                x.xx                
Pavarde4229    Vardas4229     3.44                x.xx                
Pavarde8980    Vardas8980     3.44                x.xx                
Pavarde1389    Vardas1389     3.44                x.xx                
Pavarde9727    Vardas9727     3.44                x.xx                
Pavarde5781    Vardas5781     3.44                x.xx                
Pavarde5566    Vardas5566     3.44                x.xx                
Pavarde1510    Vardas1510     3.44                x.xx                
Pavarde5856    Vardas5856     3.44                x.xx                
Pavarde1062    Vardas1062     3.44                x.xx                
Pavarde3295    Vardas3295     3.44                x.xx                
Pavarde9733    Vardas9733     3.44                x.xx                
Pavarde9427    Vardas9427     3.44                x.xx                
Pavarde7023    Vardas7023     3.44                x.xx                
Pavarde2433    Vardas2433     3.44                x.xx                
Pavarde7589    Vardas7589     3.44                x.xx                
Pavarde2852    Vardas2852     3.44                x.xx                
Pavarde794     Vardas794      3.44                x.xx                
Pavarde7827    Vardas7827     3.44                x.xx                
Pavarde8399    Vardas8399     3.44                x.xx                
Pavarde2647    Vardas2647     3.44                x.xx                
Pavarde286     Vardas286      3.44                x.xx                
Pavarde3437    Vardas3437     3.44                x.xx                
Pavarde4470    Vardas4470     3.44                x.xx                
Pavarde8960    Vardas8960     3.44                x.xx                
Pavarde8291    Vardas8291     3.44                x.xx                
Pavarde2997    Vardas2997     3.44                x.xx                
Pavarde1064    Vardas1064     3.44                x.xx                
Pavarde9117    Vardas9117     3.45                x.xx                
Pavarde5145    Vardas5145     3.45                x.xx                
Pavarde7451    Vardas7451     3.45                x.xx                
Pavarde4977    Vardas4977     3.45                x.xx                
Pavarde3654    Vardas3654     3.45                x.xx                
Pavarde1818    Vardas1818     3.45                x.xx                
Pavarde5696    Vardas5696     3.45                x.xx                
Pavarde5456    Vardas5456     3.45                x.xx                
Pavarde2440    Vardas2440     3.47                x.xx                
Pavarde8666    Vardas8666     3.47                x.xx                
Pavarde8118    Vardas8118     3.47                x.xx                
Pavarde3839    Vardas3839     3.47                x.xx                
Pavarde1266    Vardas1266     3.47                x.xx                
Pavarde2948    Vardas2948     3.47                x.xx                
Pavarde4270    Vardas4270     3.47                x.xx                
Pavarde4999    Vardas4999     3.47                x.xx                
Pavarde2329    Vardas2329     3.47                x.xx                
Pavarde3020    Vardas3020     3.47                x.xx                
Pavarde7342    Vardas7342     3.47                x.xx                
Pavarde6965    Vardas6965     3.47                x.xx                
Pavarde5677    Vardas5677     3.47                x.xx                
Pavarde218     Vardas218      3.47                x.xx                
Pavarde9540    Vardas9540     3.47                x.xx                
Pavarde3104    Vardas3104     3.47                x.xx                
Pavarde5627    Vardas5627     3.47                x.xx                
Pavarde6851    Vardas6851     3.47                x.xx                
Pavarde7443    Vardas7443     3.47                x.xx                
Pavarde595     Vardas595      3.47                x.xx                
Pavarde9509    Vardas9509     3.47                x.xx                
Pavarde7413    Vardas7413     3.47                x.xx                
Pavarde9564    Vardas9564     3.47                x.xx                
Pavarde5656    Vardas5656     3.47                x.xx                
Pavarde7693    Vardas7693     3.47                x.xx                
Pavarde6630    Vardas6630     3.47                x.xx                
Pavarde7739    Vardas7739     3.47                x.xx                
Pavarde2241    Vardas2241     3.47                x.xx                
Pavarde9832    Vardas9832     3.47                x.xx                
Pavarde9720    Vardas9720     3.47                x.xx                
Pavarde4241    Vardas4241     3.47                x.xx                
Pavarde273     Vardas273      3.47                x.xx                
Pavarde886     Vardas886      3.47                x.xx                
Pavarde9003    Vardas9003     3.47                x.xx                
Pavarde7122    Vardas7122     3.47                x.xx                
Pavarde708     Vardas708      3.47                x.xx                
Pavarde1550    Vardas1550     3.47                x.xx                
Pavarde7787    Vardas7787     3.47                x.xx                
Pavarde8438    Vardas8438     3.48                x.xx                
Pavarde8574    Vardas8574     3.48                x.xx                
Pavarde3488    Vardas3488     3.48                x.xx                
Pavarde2130    Vardas2130     3.48                x.xx                
Pavarde5074    Vardas5074     3.48                x.xx                
Pavarde7298    Vardas7298     3.48                x.xx                
Pavarde7788    Vardas7788     3.48                x.xx                
Pavarde9528    Vardas9528     3.48                x.xx                
Pavarde4782    Vardas4782     3.48                x.xx                
Pavarde6733    Vardas6733     3.48                x.xx                
Pavarde371     Vardas371      3.49                x.xx                
Pavarde983     Vardas983      3.49                x.xx                
Pavarde6255    Vardas6255     3.49                x.xx                
Pavarde5110    Vardas5110     3.49                x.xx                
Pavarde3475    Vardas3475     3.49                x.xx                
Pavarde6457    Vardas6457     3.49                x.xx                
Pavarde735     Vardas735      3.49                x.xx                
Pavarde5538    Vardas5538     3.49                x.xx                
Pavarde144     Vardas144      3.49                x.xx                
Pavarde7995    Vardas7995     3.49                x.xx                
Pavarde7181    Vardas7181     3.49                x.xx                
Pavarde6208    Vardas6208     3.49                x.xx                
Pavarde6803    Vardas6803     3.49                x.xx                
Pavarde9995    Vardas9995     3.49                x.xx                
Pavarde1110    Vardas1110     3.49                x.xx                
Pavarde5392    Vardas5392     3.49                x.xx                
Pavarde2810    Vardas2810     3.49                x.xx                
Pavarde7572    Vardas7572     3.49                x.xx                
Pavarde2006    Vardas2006     3.49                x.xx                
Pavarde4199    Vardas4199     3.49                x.xx                
Pavarde4714    Vardas4714     3.49                x.xx                
Pavarde5035    Vardas5035     3.49                x.xx                
Pavarde4557    Vardas4557     3.49                x.xx                
Pavarde8421    Vardas8421     3.49                x.xx                
Pavarde8099    Vardas8099     3.49                x.xx                
Pavarde8078    Vardas8078     3.49                x.xx                
Pavarde5399    Vardas5399     3.49                x.xx                
Pavarde7550    Vardas7550     3.49                x.xx                
Pavarde1984    Vardas1984     3.49                x.xx                
Pavarde3281    Vardas3281     3.49                x.xx                
Pavarde2098    Vardas2098     3.49                x.xx                
Pavarde2116    Vardas2116     3.49                x.xx                
Pavarde7723    Vardas7723     3.51                x.xx                
Pavarde5498    Vardas5498     3.51                x.xx                
Pavarde4834    Vardas4834     3.51                x.xx                
Pavarde4702    Vardas4702     3.51                x.xx                
Pavarde8103    Vardas8103     3.51                x.xx                
Pavarde9577    Vardas9577     3.51                x.xx                
Pavarde251     Vardas251      3.51                x.xx                
Pavarde5673    Vardas5673     3.51                x.xx                
Pavarde8284    Vardas8284     3.51                x.xx                
Pavarde6275    Vardas6275     3.51                x.xx                
Pavarde9286    Vardas9286     3.51                x.xx                
Pavarde1680    Vardas1680     3.51                x.xx                
Pavarde1518    Vardas1518     3.51                x.xx                
Pavarde7490    Vardas7490     3.51                x.xx                
Pavarde8173    Vardas8173     3.51                x.xx                
Pavarde4374    Vardas4374     3.52                x.xx                
